id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
97152,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4,2,0,0,4,0,0,2,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,19,18,0,0,2,Class_2
90138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,5,16,0,1,0,1,0,0,0,0,0,0,Class_2
23048,0,0,0,2,0,0,0,0,0,4,0,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Class_3
76251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,22,0,0,0,0,0,0,0,0,4,0,0,0,14,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_2
33114,0,0,0,1,17,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,Class_2
239,0,0,0,0,0,0,0,8,0,4,0,0,1,0,6,0,0,9,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,Class_3
83960,0,0,0,1,4,0,0,0,1,2,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,Class_2
33219,0,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,Class_4
25776,0,4,0,0,3,0,0,1,0,4,0,2,0,0,0,1,8,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,Class_2
62789,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,Class_4
85317,0,2,0,1,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Class_2
51229,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3,Class_2
38922,0,0,0,0,0,0,1,0,0,4,1,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,0,0,0,1,0,4,0,2,0,0,0,0,3,0,0,Class_2
23137,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,2,0,0,8,0,1,1,0,0,0,0,0,0,3,0,Class_3
36571,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,Class_2
43846,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,12,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,Class_3
54180,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,Class_3
44842,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,5,3,0,0,1,0,2,0,0,0,0,0,0,1,2,1,4,0,0,0,1,0,0,0,0,0,1,6,0,0,2,0,0,13,0,Class_2
36546,0,1,1,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,Class_2
29596,0,0,0,0,0,1,0,14,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,3,0,1,5,0,1,2,1,2,0,0,0,0,0,0,Class_2
33947,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,0,1,17,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Class_1
11657,1,0,3,0,0,0,7,0,0,0,0,1,0,0,2,6,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Class_1
45429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,3,2,0,1,0,0,0,0,Class_2
7808,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Class_1
47152,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,Class_3
18985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,16,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,2,0,0,0,0,0,0,0,Class_2
5012,1,0,0,0,1,0,1,3,4,5,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Class_2
2316,2,0,0,0,13,0,0,1,0,7,2,1,0,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
48546,0,0,0,0,0,0,0,4,1,2,0,4,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
25716,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,1,0,0,0,1,2,0,2,Class_3
23334,0,0,0,1,0,0,0,1,2,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_1
73639,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,4,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Class_2
48983,0,0,0,0,0,2,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,Class_2
8613,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,16,0,0,2,0,2,0,0,0,0,0,0,0,1,0,Class_4
6948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,Class_2
65479,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
524,0,0,0,3,0,0,0,5,0,1,0,0,0,0,5,4,3,0,0,1,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Class_3
58072,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_3
15572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,18,0,Class_1
60227,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,Class_2
92558,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Class_4
45901,0,1,0,0,0,0,1,0,1,2,0,0,0,2,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,Class_3
65173,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,Class_2
48958,0,3,2,0,0,0,6,1,2,0,6,0,0,0,2,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,Class_1
42683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,Class_2
20041,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,Class_2
4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,Class_2
20759,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Class_3
68411,5,0,0,0,0,0,0,3,0,3,0,1,0,0,26,1,0,11,0,0,0,0,1,0,1,0,2,2,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,Class_2
64767,0,0,0,0,0,3,1,4,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_2
44491,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_3
31134,0,0,0,0,16,0,0,6,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,4,0,0,0,0,0,4,0,1,13,0,0,0,5,0,19,0,0,Class_3
1978,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,7,1,9,0,4,0,0,5,0,0,2,0,0,1,1,2,0,5,5,0,0,3,0,0,0,0,0,0,0,Class_2
13954,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,3,0,Class_2
35188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Class_2
29804,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_2
9084,0,2,1,0,1,0,0,1,0,0,0,0,0,0,3,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,Class_2
53307,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
65766,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,0,0,4,0,0,Class_3
70032,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,Class_1
55987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,Class_2
33409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,3,0,0,0,0,3,7,1,0,7,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,Class_2
3025,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,2,2,0,0,0,0,1,0,2,0,Class_3
58409,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Class_3
72915,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,Class_1
34882,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
26652,0,0,2,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,2,0,2,1,0,0,0,0,0,1,1,0,Class_3
55364,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,Class_2
40336,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,2,4,Class_4
57406,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,0,0,5,1,2,0,0,0,0,1,0,0,0,1,0,0,2,0,6,Class_2
32277,0,0,0,0,0,0,1,7,0,11,0,0,0,0,0,8,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,3,Class_2
13826,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_1
54571,0,0,0,2,0,0,0,0,0,0,0,1,2,0,4,3,0,0,7,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,Class_3
35392,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,1,0,Class_2
95054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,0,0,0,7,0,5,1,0,0,0,0,0,0,0,1,Class_2
38850,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,2,0,5,3,0,1,1,0,0,0,4,0,0,1,1,0,19,0,Class_2
15469,0,0,0,1,0,0,2,0,0,2,0,0,0,3,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,0,0,Class_2
1121,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
14667,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,6,0,0,1,0,0,0,Class_2
76070,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,1,3,1,6,Class_1
40437,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,3,1,0,4,0,1,0,0,7,0,0,8,0,0,1,0,0,1,4,0,0,0,19,0,0,0,9,0,5,0,Class_3
23692,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,Class_2
92673,0,0,0,0,0,0,0,2,0,1,0,0,2,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,2,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,Class_2
66932,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,5,0,0,3,1,0,2,4,6,0,0,0,0,5,0,0,1,1,1,5,11,0,0,2,1,2,1,0,0,1,0,0,0,0,2,Class_3
18520,3,0,0,0,0,0,0,4,0,0,3,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Class_3
39273,2,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,Class_2
87785,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_4
1842,0,0,0,7,0,0,0,6,20,2,0,0,0,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,3,Class_2
40215,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_4
57491,0,6,0,0,0,1,0,0,0,1,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Class_1
75832,0,0,0,0,0,0,6,2,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,2,0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,0,Class_2
52970,0,0,0,2,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,4,0,11,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,Class_2
55845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,1,1,2,0,0,0,1,0,5,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,Class_4
93097,0,0,0,0,24,0,0,0,0,6,0,1,1,0,36,0,1,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,1,0,0,Class_2
97075,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,1,0,0,6,0,Class_2
2623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,9,0,0,0,0,0,0,0,Class_4
55095,0,0,0,0,0,0,0,0,3,12,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,12,0,0,1,0,0,0,0,0,0,0,0,Class_2
58881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,Class_2
54084,0,1,0,0,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,2,0,1,0,0,0,Class_2
9816,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Class_4
28866,0,0,0,0,0,0,0,1,0,0,1,3,0,0,9,0,0,1,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Class_2
78275,0,0,0,13,0,0,0,2,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,2,0,3,2,0,3,0,0,1,0,0,0,0,0,0,0,0,Class_2
92390,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,2,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,Class_2
83406,0,0,0,0,0,0,0,1,0,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
18995,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,17,3,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Class_4
69303,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,5,0,1,0,0,1,0,Class_2
20749,2,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,Class_3
71188,0,0,0,0,0,0,3,0,1,2,6,0,1,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,Class_3
80431,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,Class_3
91757,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
47875,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,1,0,Class_2
12401,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,Class_2
99496,0,2,0,0,0,2,14,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,2,0,1,0,0,5,0,1,1,0,11,0,0,0,0,16,3,4,1,0,0,0,1,0,0,0,1,Class_3
80808,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Class_2
89645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Class_2
38631,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,Class_3
47742,0,0,0,11,0,0,0,2,0,0,0,0,0,0,9,0,0,1,2,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
50140,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,18,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,2,0,Class_4
32108,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,4,0,Class_1
13337,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,Class_3
37316,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,15,0,0,1,0,5,0,3,9,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,Class_1
11644,0,0,0,1,0,0,7,0,0,1,1,0,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Class_2
69784,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,1,0,0,0,0,3,0,0,7,0,0,0,8,1,0,0,0,2,0,0,0,0,4,0,0,6,0,Class_3
69140,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,14,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_3
23292,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
84158,0,0,2,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,19,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,Class_3
47220,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Class_2
